participant,trial,expectation,feedback,reference,profile,reset,mean_population,item_number,factor_number
19,48,5,8,5,1,1,6.5240506329113925,44,4
19,49,6,7,4,1,0,6.329177057356609,36,4
19,50,6,8,8,1,1,7.037878787878788,54,5
19,51,3,7,3,1,1,6.839793281653747,27,4
19,52,3,2,5,1,1,5.285347043701799,23,3
19,53,4,8,7,1,1,6.9104859335038364,8,4
19,54,4,4,7,1,1,5.493573264781491,3,3
19,55,6,8,8,1,1,6.370646766169155,56,4
19,56,4,8,NA,1,1,5.750636132315521,55,3
19,57,6,5,NA,1,1,5.6640625,47,3
19,58,5,8,6,1,0,7.159898477157361,40,4
19,59,6,7,7,1,0,7.17005076142132,35,4
19,60,6,8,7,1,0,5.948586118251928,13,3
19,61,7,4,6,2,1,6.369509043927649,22,4
19,62,3,3,7,2,1,5.147286821705427,57,2
19,63,3,8,7,2,1,5.493573264781491,3,3
19,64,1,3,6,2,1,5.529262086513995,10,3
19,65,6,3,5,2,1,4.245,66,1
19,66,5,6,7,2,0,6.554430379746836,50,4
19,67,7,8,5,2,1,5.723076923076923,58,3
19,68,2,3,5,2,1,5.235443037974684,30,3
19,69,4,4,4,2,0,6.329177057356609,36,4
19,70,7,8,7,2,1,6.9104859335038364,8,4
19,71,4,8,8,2,1,6.370646766169155,56,4
19,72,8,7,7,2,1,7.017721518987342,14,4
19,73,5,4,7,2,1,5.280612244897959,70,2.5
19,74,7,7,4,2,1,5.959493670886076,4,3
19,75,5,7,NA,2,1,5.6640625,47,3
19,76,3,6,8,2,1,5.297709923664122,65,3
19,77,5,1,5,2,1,5.414322250639386,18,3
19,78,7,7,6,2,1,6.5575,16,4
19,79,6,8,6,2,0,5.351706036745407,63,3
19,80,5,8,5,2,1,7.175257731958763,53,5
19,81,4,1,4,2,1,5.129675810473816,26,3
19,82,6,7,NA,2,1,6.776623376623377,32,4
19,83,4,8,5,2,1,6.083756345177665,79,4
19,84,3,7,2,2,1,4.992307692307692,68,2
19,85,8,5,7,2,1,5.238341968911917,2,2
19,86,4,8,6,2,1,6.111392405063291,49,4
19,87,2,7,7,2,0,5.077720207253886,72,2
19,88,2,3,6,2,1,5.3915211970074814,6,3
19,89,7,8,7,2,1,6.0997506234413965,51,4
19,90,6,7,NA,2,1,5.750636132315521,55,3
19,91,4,4,6,2,1,5.55440414507772,12,3
19,92,7,7,7,2,0,6.01025641025641,43,3.5
19,93,8,8,7,2,1,6.0648379052369075,71,4
19,94,7,8,8,2,1,6.401496259351621,41,4
19,95,5,6,6,2,1,6.017456359102244,31,3
19,96,7,7,7,2,1,6.916243654822335,24,4
19,97,5,8,5,2,1,6.5240506329113925,44,4
19,98,3,6,7,2,1,6.1914357682619645,19,4
19,99,5,3,5,2,1,5.63681592039801,76,3
19,100,7,8,8,2,1,6.596899224806202,73,4
19,101,6,8,5,2,0,6.451776649746193,5,4
19,102,6,8,7,2,0,6.83080808080808,15,4
19,103,8,8,6,2,0,7.159898477157361,40,4
19,104,5,7,5,2,1,6.183937823834197,77,4
19,105,8,8,7,2,1,4.860759493670886,45,2
19,106,7,5,7,2,1,5.948586118251928,13,3
19,107,8,6,6,2,1,6.987146529562982,38,4
19,108,7,6,NA,2,0,5.394805194805195,67,3
19,109,3,8,2,2,0,6.043701799485861,48,4
19,110,6,8,6,2,1,7.012626262626263,64,4
19,111,3,3,7,2,1,5.539240506329114,20,3
19,112,5,4,6,2,0,5.666666666666667,29,3
19,113,7,6,3,2,0,6.839793281653747,27,4
19,114,4,6,6,2,0,5.639896373056994,42,3
19,115,7,5,5,2,1,5.285347043701799,23,3
19,116,6,8,5,2,1,5.720698254364089,46,3
19,117,7,8,7,2,0,7.17005076142132,35,4
19,118,4,7,4,2,1,6.892768079800499,1,4
19,119,7,6,7,2,0,5.976744186046512,7,3
19,120,5,6,8,2,1,7.037878787878788,54,5
19,121,2,7,7,3,0,5.280612244897959,70,2.5
19,122,4,5,4,3,0,5.129675810473816,26,3
19,123,7,2,7,3,1,5.539240506329114,20,3
19,124,3,7,8,3,1,6.401496259351621,41,4
19,125,3,7,6,3,0,7.159898477157361,40,4
19,126,6,7,7,3,1,6.0648379052369075,71,4
19,127,3,7,7,3,1,6.01025641025641,43,3.5
19,128,7,7,NA,3,1,5.750636132315521,55,3
19,129,4,5,7,3,1,5.948586118251928,13,3
19,130,7,7,7,3,0,6.0997506234413965,51,4
19,131,7,5,6,3,1,6.017456359102244,31,3
19,132,6,4,7,3,0,6.1914357682619645,19,4
19,133,2,5,6,3,0,5.3915211970074814,6,3
19,134,5,7,4,3,1,6.892768079800499,1,4
19,135,4,3,6,3,1,5.529262086513995,10,3
19,136,4,6,6,3,0,5.666666666666667,29,3
19,137,6,4,4,3,1,5.959493670886076,4,3
19,138,6,5,5,3,0,6.083756345177665,79,4
19,139,6,7,7,3,1,7.017721518987342,14,4
19,140,5,4,NA,3,0,5.6640625,47,3
19,141,2,7,2,3,1,6.043701799485861,48,4
19,142,7,7,7,3,1,4.860759493670886,45,2
19,143,7,6,5,3,0,5.285347043701799,23,3
19,144,7,2,7,3,1,5.077720207253886,72,2
19,145,6,6,7,3,1,6.83080808080808,15,4
19,146,5,8,7,3,0,6.554430379746836,50,4
19,147,2,5,5,3,1,5.235443037974684,30,3
19,148,7,5,6,3,1,5.55440414507772,12,3
19,149,6,5,NA,3,1,5.394805194805195,67,3
19,150,5,5,6,3,1,5.639896373056994,42,3
19,151,6,6,5,3,1,5.723076923076923,58,3
19,152,7,6,7,3,0,5.493573264781491,3,3
19,153,3,7,6,3,1,6.987146529562982,38,4
19,154,5,6,5,3,1,6.183937823834197,77,4
19,155,6,6,5,3,1,5.720698254364089,46,3
19,156,7,6,8,3,1,6.370646766169155,56,4
19,157,6,6,8,3,1,6.596899224806202,73,4
19,158,6,7,7,3,0,6.9104859335038364,8,4
19,159,6,6,6,3,1,6.111392405063291,49,4
19,160,6,5,7,3,0,5.147286821705427,57,2
19,161,6,8,5,3,1,5.414322250639386,18,3
19,162,7,7,7,3,1,6.916243654822335,24,4
19,163,7,7,7,3,0,7.17005076142132,35,4
19,164,6,2,8,3,1,5.297709923664122,65,3
19,165,6,7,6,3,1,7.012626262626263,64,4
19,166,6,6,6,3,1,6.5575,16,4
19,167,5,7,NA,3,1,6.776623376623377,32,4
19,168,6,7,4,3,0,6.329177057356609,36,4
19,169,3,7,2,3,1,4.992307692307692,68,2
19,170,5,6,5,3,1,5.63681592039801,76,3
19,171,6,8,3,3,1,6.839793281653747,27,4
19,172,4,7,5,3,1,6.451776649746193,5,4
19,173,7,6,7,3,1,5.976744186046512,7,3
19,174,5,6,5,3,1,6.5240506329113925,44,4
19,175,3,8,6,3,0,6.369509043927649,22,4
19,176,4,8,5,3,1,7.175257731958763,53,5
19,177,1,4,6,3,1,5.351706036745407,63,3
19,178,7,1,7,3,0,5.238341968911917,2,2
19,179,5,5,7,4,1,6.916243654822335,24,4
19,180,6,6,7,4,0,7.17005076142132,35,4
19,181,5,7,6,4,1,6.987146529562982,38,4
19,182,5,6,NA,4,1,5.750636132315521,55,3
19,183,7,3,6,4,1,5.666666666666667,29,3
19,184,6,6,6,4,1,7.159898477157361,40,4
19,185,6,4,5,4,1,5.285347043701799,23,3
19,186,5,3,6,4,1,5.639896373056994,42,3
19,187,5,6,7,4,1,5.238341968911917,2,2
19,188,4,5,7,4,1,6.554430379746836,50,4
19,189,4,4,5,4,0,6.451776649746193,5,4
19,190,5,2,7,4,1,5.280612244897959,70,2.5
19,191,7,4,5,4,1,5.235443037974684,30,3
19,192,6,5,7,4,1,6.83080808080808,15,4
19,193,6,7,7,4,0,6.0997506234413965,51,4
19,194,5,3,5,4,1,6.083756345177665,79,4
19,195,5,5,5,4,1,5.414322250639386,18,3
19,196,6,3,6,4,1,5.55440414507772,12,3
19,197,6,4,7,4,1,5.976744186046512,7,3
19,198,7,7,8,4,1,6.401496259351621,41,4
19,199,7,6,7,4,0,6.9104859335038364,8,4
19,200,5,5,6,4,1,6.017456359102244,31,3
19,201,6,5,6,4,1,6.5575,16,4
19,202,6,5,6,4,1,7.012626262626263,64,4
19,203,5,7,7,4,1,5.147286821705427,57,2
19,204,7,5,7,4,1,6.01025641025641,43,3.5
19,205,6,5,4,4,1,6.329177057356609,36,4
19,206,5,3,2,4,1,4.992307692307692,68,2
19,207,5,4,7,4,1,5.493573264781491,3,3
19,208,6,7,6,4,0,5.351706036745407,63,3
19,209,4,4,7,4,1,5.948586118251928,13,3
19,210,5,5,3,4,1,6.839793281653747,27,4
19,211,5,4,5,4,1,5.63681592039801,76,3
19,212,6,4,8,4,1,6.596899224806202,73,4
19,213,4,6,5,4,0,7.175257731958763,53,5
19,214,3,5,6,4,1,6.369509043927649,22,4
19,215,5,6,5,4,0,6.5240506329113925,44,4
19,216,4,3,7,4,1,5.539240506329114,20,3
19,217,5,3,4,4,1,5.129675810473816,26,3
19,218,4,5,7,4,1,7.017721518987342,14,4
19,219,4,4,6,4,1,5.3915211970074814,6,3
19,220,6,6,NA,4,1,5.394805194805195,67,3
19,221,5,5,7,4,1,4.860759493670886,45,2
19,222,5,3,8,4,1,5.297709923664122,65,3
19,223,5,2,6,4,1,5.529262086513995,10,3
19,224,4,5,4,4,1,6.892768079800499,1,4
19,225,6,7,7,4,0,6.0648379052369075,71,4
19,226,5,2,NA,4,1,5.6640625,47,3
19,227,3,4,NA,4,1,6.776623376623377,32,4
19,228,4,3,7,4,1,5.077720207253886,72,2
19,229,5,5,5,4,1,5.720698254364089,46,3
19,230,4,4,2,4,1,6.043701799485861,48,4
19,231,5,3,5,4,1,6.183937823834197,77,4
19,232,4,5,8,4,1,6.370646766169155,56,4
19,233,5,5,8,4,0,7.037878787878788,54,5
19,234,4,4,6,4,1,6.111392405063291,49,4
19,235,3,4,7,4,1,6.1914357682619645,19,4
19,236,5,6,5,4,1,4.245,66,1
19,237,5,7,5,4,1,5.723076923076923,58,3
20,1,4,7,4,1,1,4.992307692307692,68,2
20,2,2,3,4,1,1,6.451776649746193,5,4
20,3,6,5,6,1,0,6.596899224806202,73,4
20,4,3,2,5,1,1,5.63681592039801,76,3
20,5,6,4,6,1,1,5.493573264781491,3,3
20,6,2,6,5,1,1,7.017721518987342,14,4
20,7,6,6,7,1,1,6.043701799485861,48,4
20,8,6,8,6,1,1,6.892768079800499,1,4
20,9,6,2,7,1,0,4.860759493670886,45,2
20,10,5,8,6,1,1,6.9104859335038364,8,4
20,11,7,8,7,1,1,6.183937823834197,77,4
20,12,3,6,4,1,1,6.01025641025641,43,3.5
20,13,6,6,6,1,1,5.976744186046512,7,3
20,14,7,4,7,1,0,5.723076923076923,58,3
20,15,4,2,7,1,1,6.0997506234413965,51,4
20,16,7,2,8,1,1,6.0648379052369075,71,4
20,17,6,7,7,1,1,6.329177057356609,36,4
20,18,4,8,6,1,0,6.776623376623377,32,4
20,19,4,8,5,1,0,5.235443037974684,30,3
20,20,6,8,8,1,1,7.175257731958763,53,5
20,21,5,3,6,1,0,5.720698254364089,46,3
20,22,4,7,7,1,0,7.17005076142132,35,4
20,23,3,8,8,1,0,6.554430379746836,50,4
20,24,8,7,6,1,1,6.839793281653747,27,4
20,25,7,7,5,1,0,6.111392405063291,49,4
20,26,3,6,5,1,1,5.414322250639386,18,3
20,27,5,8,4,1,1,5.948586118251928,13,3
20,28,6,8,7,1,1,7.037878787878788,54,5
20,29,7,8,6,1,0,5.297709923664122,65,3
20,30,2,7,8,1,1,7.012626262626263,64,4
20,31,2,5,7,1,1,5.238341968911917,2,2
20,32,7,8,6,1,1,5.639896373056994,42,3
20,33,7,5,6,1,1,5.351706036745407,63,3
20,34,6,3,5,1,1,4.245,66,1
20,35,5,6,5,1,1,5.539240506329114,20,3
20,36,7,8,6,1,1,5.750636132315521,55,3
20,37,2,8,7,1,1,5.529262086513995,10,3
20,38,4,6,7,1,1,5.959493670886076,4,3
20,39,6,6,5,1,1,5.280612244897959,70,2.5
20,40,6,7,5,1,0,5.129675810473816,26,3
20,41,6,6,4,1,1,5.147286821705427,57,2
20,42,5,8,7,1,1,6.916243654822335,24,4
20,43,7,2,2,1,1,5.3915211970074814,6,3
20,44,6,8,5,1,0,6.370646766169155,56,4
20,45,7,7,7,1,1,6.083756345177665,79,4
20,46,2,5,3,1,1,5.6640625,47,3
20,47,5,6,5,1,0,6.83080808080808,15,4
20,48,6,8,6,1,1,6.017456359102244,31,3
20,49,7,6,6,1,1,5.666666666666667,29,3
20,50,5,8,8,1,1,6.987146529562982,38,4
20,51,6,6,6,1,1,6.5575,16,4
20,52,4,2,6,1,0,5.285347043701799,23,3
20,53,7,8,5,1,1,5.394805194805195,67,3
20,54,7,8,6,1,0,6.5240506329113925,44,4
20,55,6,8,6,1,1,6.1914357682619645,19,4
20,56,4,8,7,1,1,7.159898477157361,40,4
20,57,4,3,7,1,0,6.401496259351621,41,4
20,58,4,7,6,1,1,6.369509043927649,22,4
20,59,6,6,5,1,1,5.077720207253886,72,2
20,60,7,8,4,1,1,5.55440414507772,12,3
20,61,3,8,8,2,0,7.012626262626263,64,4
20,62,3,3,5,2,0,4.245,66,1
20,63,4,8,6,2,0,6.9104859335038364,8,4
20,64,6,6,6,2,1,6.839793281653747,27,4
20,65,3,3,7,2,0,5.529262086513995,10,3
20,66,6,8,7,2,1,7.159898477157361,40,4
20,67,7,8,7,2,1,5.723076923076923,58,3
20,68,3,6,6,2,1,6.1914357682619645,19,4
20,69,3,7,5,2,1,7.017721518987342,14,4
20,70,8,6,5,2,1,5.394805194805195,67,3
20,71,2,8,7,2,1,6.083756345177665,79,4
20,72,7,6,6,2,0,5.976744186046512,7,3
20,73,6,8,5,2,1,6.83080808080808,15,4
20,74,5,6,6,2,1,5.297709923664122,65,3
20,75,3,4,5,2,0,5.280612244897959,70,2.5
20,76,6,6,8,2,1,6.987146529562982,38,4
20,77,3,7,6,2,0,6.776623376623377,32,4
20,78,2,8,8,2,1,7.175257731958763,53,5
20,79,2,8,6,2,0,5.720698254364089,46,3
20,80,4,3,5,2,1,5.235443037974684,30,3
20,81,2,8,6,2,1,5.351706036745407,63,3
20,82,4,8,4,2,1,6.451776649746193,5,4
20,83,5,4,6,2,1,6.369509043927649,22,4
20,84,6,8,7,2,1,6.0997506234413965,51,4
20,85,5,6,8,2,0,6.554430379746836,50,4
20,86,7,5,6,2,1,5.285347043701799,23,3
20,87,7,7,7,2,1,6.183937823834197,77,4
20,88,6,4,6,2,0,5.666666666666667,29,3
20,89,6,8,5,2,0,6.111392405063291,49,4
20,90,2,8,6,2,1,6.5240506329113925,44,4
20,91,5,4,7,2,0,6.329177057356609,36,4
20,92,8,8,8,2,1,6.0648379052369075,71,4
20,93,7,7,6,2,0,5.750636132315521,55,3
20,94,2,8,5,2,1,6.370646766169155,56,4
20,95,2,3,4,2,1,5.147286821705427,57,2
20,96,8,8,7,2,1,4.860759493670886,45,2
20,97,4,8,7,2,1,7.17005076142132,35,4
20,98,3,6,7,2,1,7.037878787878788,54,5
20,99,5,1,5,2,0,5.129675810473816,26,3
20,100,7,8,7,2,1,6.401496259351621,41,4
20,101,5,7,7,2,0,6.916243654822335,24,4
20,102,2,5,4,2,0,5.948586118251928,13,3
20,103,1,7,3,2,0,5.6640625,47,3
20,104,2,1,5,2,1,5.414322250639386,18,3
20,105,8,8,6,2,1,5.493573264781491,3,3
20,106,7,7,4,2,1,4.992307692307692,68,2
20,107,2,8,6,2,1,6.596899224806202,73,4
20,108,3,3,5,2,1,5.539240506329114,20,3
20,109,2,7,4,2,1,6.01025641025641,43,3.5
20,110,4,7,6,2,1,6.892768079800499,1,4
20,111,7,7,6,2,0,6.5575,16,4
20,112,6,7,5,2,1,5.077720207253886,72,2
20,113,7,7,7,2,1,5.959493670886076,4,3
20,114,3,3,5,2,1,5.63681592039801,76,3
20,115,2,5,7,2,1,5.238341968911917,2,2
20,116,6,6,6,2,1,5.639896373056994,42,3
20,117,4,3,2,2,1,5.3915211970074814,6,3
20,118,6,6,6,2,0,6.017456359102244,31,3
20,119,3,8,7,2,1,6.043701799485861,48,4
20,120,5,4,4,2,1,5.55440414507772,12,3
20,121,6,7,7,3,0,7.17005076142132,35,4
20,122,6,1,7,3,1,5.238341968911917,2,2
20,123,3,5,7,3,0,6.083756345177665,79,4
20,124,2,6,6,3,1,5.720698254364089,46,3
20,125,3,8,8,3,0,6.554430379746836,50,4
20,126,3,6,6,3,1,5.493573264781491,3,3
20,127,7,7,7,3,1,6.916243654822335,24,4
20,128,4,6,6,3,1,5.666666666666667,29,3
20,129,3,5,4,3,0,5.147286821705427,57,2
20,130,7,5,6,3,0,5.639896373056994,42,3
20,131,4,7,7,3,1,7.159898477157361,40,4
20,132,6,6,7,3,1,6.183937823834197,77,4
20,133,4,5,6,3,1,6.017456359102244,31,3
20,134,2,7,4,3,1,4.992307692307692,68,2
20,135,4,4,3,3,1,5.6640625,47,3
20,136,2,4,7,3,1,5.959493670886076,4,3
20,137,4,7,4,3,1,6.01025641025641,43,3.5
20,138,5,2,5,3,1,5.077720207253886,72,2
20,139,7,8,8,3,1,7.175257731958763,53,5
20,140,7,4,6,3,1,6.1914357682619645,19,4
20,141,7,7,7,3,1,6.0997506234413965,51,4
20,142,3,6,5,3,1,6.111392405063291,49,4
20,143,2,7,6,3,1,5.750636132315521,55,3
20,144,7,7,6,3,1,6.776623376623377,32,4
20,145,4,2,6,3,1,5.297709923664122,65,3
20,146,6,7,8,3,1,6.0648379052369075,71,4
20,147,6,5,5,3,1,5.394805194805195,67,3
20,148,4,5,5,3,0,5.235443037974684,30,3
20,149,2,5,5,3,1,5.129675810473816,26,3
20,150,3,3,7,3,1,5.529262086513995,10,3
20,151,7,7,8,3,1,6.987146529562982,38,4
20,152,6,7,7,3,1,7.037878787878788,54,5
20,153,7,6,5,3,1,6.83080808080808,15,4
20,154,5,7,6,3,0,6.9104859335038364,8,4
20,155,8,7,8,3,0,7.012626262626263,64,4
20,156,5,6,6,3,1,5.976744186046512,7,3
20,157,6,7,7,3,0,4.860759493670886,45,2
20,158,2,6,6,3,1,6.5240506329113925,44,4
20,159,7,6,6,3,1,6.596899224806202,73,4
20,160,2,8,6,3,1,6.369509043927649,22,4
20,161,5,7,7,3,0,6.329177057356609,36,4
20,162,7,6,6,3,1,5.285347043701799,23,3
20,163,5,7,5,3,1,7.017721518987342,14,4
20,164,8,7,7,3,0,6.401496259351621,41,4
20,165,4,5,4,3,0,5.55440414507772,12,3
20,166,3,5,2,3,1,5.3915211970074814,6,3
20,167,3,7,5,3,0,5.280612244897959,70,2.5
20,168,1,8,5,3,1,5.414322250639386,18,3
20,169,6,7,4,3,1,6.451776649746193,5,4
20,170,4,5,4,3,0,5.948586118251928,13,3
20,171,5,6,5,3,1,5.63681592039801,76,3
20,172,7,6,7,3,1,5.723076923076923,58,3
20,173,6,8,6,3,1,6.839793281653747,27,4
20,174,3,7,7,3,1,6.043701799485861,48,4
20,175,3,6,5,3,1,4.245,66,1
20,176,2,2,5,3,1,5.539240506329114,20,3
20,177,7,6,6,3,1,6.5575,16,4
20,178,3,4,6,3,0,5.351706036745407,63,3
20,179,7,3,5,4,1,5.539240506329114,20,3
20,180,6,4,7,4,1,6.043701799485861,48,4
20,181,7,3,6,4,1,5.639896373056994,42,3
20,182,2,3,4,4,1,5.55440414507772,12,3
20,183,5,5,6,4,1,6.5575,16,4
20,184,6,4,5,4,1,6.111392405063291,49,4
20,185,4,4,6,4,1,5.493573264781491,3,3
20,186,2,6,6,4,0,5.750636132315521,55,3
20,187,6,5,5,4,1,6.83080808080808,15,4
20,188,4,4,6,4,1,5.976744186046512,7,3
20,189,7,5,8,4,1,6.554430379746836,50,4
20,190,5,4,6,4,1,5.285347043701799,23,3
20,191,6,5,6,4,1,5.720698254364089,46,3
20,192,6,2,7,4,1,5.529262086513995,10,3
20,193,3,3,7,4,1,6.083756345177665,79,4
20,194,5,4,6,4,1,6.776623376623377,32,4
20,195,2,7,6,4,1,5.351706036745407,63,3
20,196,2,5,5,4,1,5.414322250639386,18,3
20,197,4,6,5,4,0,5.394805194805195,67,3
20,198,4,7,8,4,0,6.987146529562982,38,4
20,199,7,6,8,4,1,7.175257731958763,53,5
20,200,6,5,7,4,0,6.916243654822335,24,4
20,201,6,3,7,4,1,6.183937823834197,77,4
20,202,6,5,6,4,0,6.839793281653747,27,4
20,203,5,4,5,4,1,5.63681592039801,76,3
20,204,5,5,6,4,1,6.017456359102244,31,3
20,205,7,5,4,4,1,6.01025641025641,43,3.5
20,206,5,3,5,4,1,5.129675810473816,26,3
20,207,4,4,6,4,1,6.596899224806202,73,4
20,208,3,3,4,4,1,4.992307692307692,68,2
20,209,2,7,4,4,0,5.147286821705427,57,2
20,210,4,6,6,4,1,6.9104859335038364,8,4
20,211,7,7,7,4,0,6.401496259351621,41,4
20,212,6,5,8,4,0,7.012626262626263,64,4
20,213,3,6,5,4,0,4.245,66,1
20,214,5,5,7,4,1,7.037878787878788,54,5
20,215,3,5,5,4,1,7.017721518987342,14,4
20,216,5,5,6,4,1,6.892768079800499,1,4
20,217,2,4,4,4,1,6.451776649746193,5,4
20,218,3,5,6,4,1,6.369509043927649,22,4
20,219,3,4,2,4,1,5.3915211970074814,6,3
20,220,5,5,7,4,1,6.329177057356609,36,4
20,221,3,5,5,4,1,6.370646766169155,56,4
20,222,7,7,8,4,1,6.0648379052369075,71,4
20,223,5,6,7,4,1,7.17005076142132,35,4
20,224,3,7,7,4,0,6.0997506234413965,51,4
20,225,4,5,7,4,1,4.860759493670886,45,2
20,226,5,3,6,4,1,5.297709923664122,65,3
20,227,6,3,6,4,1,5.666666666666667,29,3
20,228,7,4,5,4,1,5.235443037974684,30,3
20,229,3,2,5,4,1,5.280612244897959,70,2.5
20,230,5,6,7,4,1,7.159898477157361,40,4
20,231,4,4,6,4,1,6.1914357682619645,19,4
20,232,4,6,7,4,1,5.959493670886076,4,3
20,233,5,6,6,4,1,6.5240506329113925,44,4
20,234,3,3,5,4,1,5.077720207253886,72,2
20,235,7,2,3,4,1,5.6640625,47,3
20,236,5,6,7,4,1,5.238341968911917,2,2
20,237,4,4,4,4,1,5.948586118251928,13,3
20,238,7,7,7,4,1,5.723076923076923,58,3
21,1,6,8,3,1,1,5.235443037974684,30,3
21,2,7,5,1,1,1,5.351706036745407,63,3
21,3,6,5,4,1,1,5.6640625,47,3
21,4,8,6,5,1,1,6.043701799485861,48,4
21,5,8,3,8,1,1,6.401496259351621,41,4
21,6,7,2,8,1,1,5.285347043701799,23,3
21,7,6,8,5,1,1,5.55440414507772,12,3
21,8,2,2,7,1,0,6.0997506234413965,51,4
21,9,3,3,1,1,0,4.245,66,1
21,10,7,8,6,1,1,6.5240506329113925,44,4
21,11,3,7,5,1,0,6.369509043927649,22,4
21,12,5,6,3,1,1,5.539240506329114,20,3
21,13,5,6,7,1,1,6.83080808080808,15,4
21,14,6,7,7,1,0,7.17005076142132,35,4
21,15,4,2,3,1,1,5.63681592039801,76,3
21,16,8,8,6,1,1,7.159898477157361,40,4
21,17,6,7,5,1,1,6.083756345177665,79,4
21,18,1,8,6,1,1,6.916243654822335,24,4
21,19,6,8,3,1,1,5.529262086513995,10,3
21,20,5,6,8,1,1,5.414322250639386,18,3
21,21,7,3,4,1,1,5.720698254364089,46,3
21,22,8,6,6,1,1,5.666666666666667,29,3
21,23,4,5,6,1,1,5.238341968911917,2,2
21,24,8,5,8,1,1,6.596899224806202,73,4
21,25,6,2,8,1,1,4.860759493670886,45,2
21,26,6,8,8,1,1,6.017456359102244,31,3
21,27,6,8,4,1,0,6.370646766169155,56,4
21,28,5,8,8,1,1,6.987146529562982,38,4
21,29,8,7,7,1,1,6.111392405063291,49,4
21,30,4,8,4,1,1,5.948586118251928,13,3
21,31,8,4,8,1,1,5.493573264781491,3,3
21,32,6,8,6,1,1,5.639896373056994,42,3
21,33,7,8,6,1,1,5.297709923664122,65,3
21,34,7,8,7,1,1,7.175257731958763,53,5
21,35,8,6,7,1,1,5.077720207253886,72,2
21,36,4,8,4,1,1,6.1914357682619645,19,4
21,37,5,8,6,1,1,6.9104859335038364,8,4
21,38,2,6,6,1,0,7.017721518987342,14,4
21,39,7,6,6,1,0,6.01025641025641,43,3.5
21,40,7,2,8,1,1,6.0648379052369075,71,4
21,41,4,4,3,1,0,5.723076923076923,58,3
21,42,5,8,7,1,1,5.394805194805195,67,3
21,43,6,6,8,1,1,5.147286821705427,57,2
21,44,8,8,7,1,1,6.554430379746836,50,4
21,45,8,6,2,1,1,5.280612244897959,70,2.5
21,46,3,7,6,1,1,6.839793281653747,27,4
21,47,5,2,8,1,1,5.3915211970074814,6,3
21,48,3,3,2,1,1,6.451776649746193,5,4
21,49,8,8,8,1,1,6.183937823834197,77,4
21,50,5,7,2,1,1,5.129675810473816,26,3
21,51,5,6,8,1,1,5.976744186046512,7,3
21,52,6,7,7,1,1,7.012626262626263,64,4
21,53,6,8,6,1,1,6.892768079800499,1,4
21,54,5,6,8,1,0,5.959493670886076,4,3
21,55,7,8,7,1,0,5.750636132315521,55,3
21,56,8,8,6,1,1,7.037878787878788,54,5
21,57,8,7,6,1,1,4.992307692307692,68,2
21,58,5,6,7,1,1,6.5575,16,4
21,59,6,7,4,1,1,6.329177057356609,36,4
21,60,6,8,5,1,0,6.776623376623377,32,4
21,61,3,5,4,2,1,5.948586118251928,13,3
21,62,8,7,6,2,1,4.992307692307692,68,2
21,63,4,7,6,2,1,6.892768079800499,1,4
21,64,8,8,1,2,0,5.351706036745407,63,3
21,65,8,8,7,2,1,7.175257731958763,53,5
21,66,5,4,6,2,1,5.666666666666667,29,3
21,67,6,3,3,2,0,5.529262086513995,10,3
21,68,8,8,8,2,1,6.401496259351621,41,4
21,69,8,8,5,2,1,6.083756345177665,79,4
21,70,8,7,7,2,0,5.750636132315521,55,3
21,71,4,6,8,2,1,6.017456359102244,31,3
21,72,8,8,5,2,1,6.043701799485861,48,4
21,73,5,8,8,2,1,5.493573264781491,3,3
21,74,8,7,7,2,1,5.077720207253886,72,2
21,75,6,7,4,2,1,5.6640625,47,3
21,76,6,8,6,2,0,6.9104859335038364,8,4
21,77,7,6,6,2,1,5.297709923664122,65,3
21,78,7,4,5,2,1,6.369509043927649,22,4
21,79,8,6,6,2,1,7.037878787878788,54,5
21,80,2,5,6,2,1,5.238341968911917,2,2
21,81,8,8,7,2,1,6.0997506234413965,51,4
21,82,5,6,8,2,1,6.987146529562982,38,4
21,83,5,7,7,2,1,6.5575,16,4
21,84,1,8,8,2,0,4.860759493670886,45,2
21,85,7,8,4,2,1,5.720698254364089,46,3
21,86,5,8,3,2,1,5.723076923076923,58,3
21,87,8,8,7,2,1,7.012626262626263,64,4
21,88,6,6,6,2,1,6.839793281653747,27,4
21,89,3,4,4,2,1,6.329177057356609,36,4
21,90,5,3,3,2,1,5.539240506329114,20,3
21,91,5,4,5,2,1,5.55440414507772,12,3
21,92,8,7,8,2,1,6.183937823834197,77,4
21,93,5,1,2,2,1,5.129675810473816,26,3
21,94,6,6,8,2,1,5.976744186046512,7,3
21,95,7,6,7,2,1,5.394805194805195,67,3
21,96,6,6,6,2,1,5.639896373056994,42,3
21,97,6,7,6,2,1,6.916243654822335,24,4
21,98,6,4,2,2,1,5.280612244897959,70,2.5
21,99,7,3,1,2,1,4.245,66,1
21,100,8,6,7,2,0,6.554430379746836,50,4
21,101,5,8,2,2,0,6.451776649746193,5,4
21,102,5,8,6,2,1,6.5240506329113925,44,4
21,103,5,8,6,2,1,7.159898477157361,40,4
21,104,5,3,8,2,1,5.3915211970074814,6,3
21,105,8,8,7,2,1,6.111392405063291,49,4
21,106,8,7,6,2,1,6.01025641025641,43,3.5
21,107,6,6,4,2,1,6.1914357682619645,19,4
21,108,6,8,7,2,1,7.17005076142132,35,4
